_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year,Month
2191,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010,2
2192,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010,2
2193,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010,2
2194,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010,2
2195,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010,2
2196,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010,2
2197,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010,1
2198,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010,1
2199,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010,1
2200,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010,1
2201,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
2202,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
2203,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
2204,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
2205,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
2206,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
2207,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
2208,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
2209,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
2210,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
2211,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009,11
2212,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009,11
2213,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009,11
2214,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
2215,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
2216,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
2217,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
2218,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
2219,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
2220,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
2221,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
2222,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
2223,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
2224,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
2225,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
2226,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
2227,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
2228,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
2229,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
2230,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
2231,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
2232,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
2233,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
2234,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009,10
2235,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
2236,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
2237,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
2238,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
2239,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
2240,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
2241,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
2242,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
2243,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009,10
2244,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009,10
2245,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009,10
2246,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009,10
2247,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
2248,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
2249,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009,9
2250,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
2251,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
2252,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
2253,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
2254,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
2255,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
2256,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
2257,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
2258,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009,9
2259,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009,8
2260,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009,8
2261,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009,8
2262,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009,8
2263,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009,8
2264,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009,8
2265,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009,8
2266,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009,8
2267,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009,8
2268,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009,8
2269,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009,7
2270,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009,7
2271,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009,7
2272,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009,6
2273,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009,6
2274,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009,6
2275,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009,6
2276,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009,4
2277,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009,4
2278,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009,3
2279,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009,3
2280,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009,2
2281,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009,2
2282,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009,2
2283,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009,2
2284,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009,1
2285,315,A00026989​,1.0,2009-01-22,Wolf,Galil Golan,I,Buq'Ata,,2009,1
2286,158,A00020887,11.0,2008-11-05,Jackal,Galil Golan,I,Ayyelet Hashahar,,2008,11
2287,171,A0020236 ,8.0,2008-10-28,Dog,Galil Golan,VII,Sha'Ar Hagolan,,2008,10
2288,237,A0019569 ,7.0,2008-10-15,Fox,Negev,III,Otni'El,,2008,10
2289,240,A0017171 ,6.0,2008-09-04,Dog,Galil Golan,VII,Kefar Haruv,,2008,9
2290,235,A0013508 ,4.0,2008-07-13,Fox,Shfela Vahar,III,Allon Shevut,,2008,7
2291,183,A0012337 ,3.0,2008-06-24,Dog,Galil Golan,VII,Sede Nehemya,,2008,6
2292,186,A0010850 ,2.0,2008-05-26,Dog,Galil Golan,VII,Hagosherim,,2008,5
2293,213,573959 ,15.0,2007-12-30,Fox,Galil Golan,,Mishmar Hayarden,,2007,12
2294,270,A00003653,14.0,2007-12-04,Dog,Galil Golan,,Majdal Shams,,2007,12
2295,272,A00003382,13.0,2007-11-23,Cattle,Galil Golan,,Senir,,2007,11
2296,266, 568674,12.0,2007-10-28,Fox,Galil Golan,,Merom Golan,,2007,10
2297,269,567901,10.0,2007-10-17,Dog,Galil Golan,,Majdal Shams,,2007,10
2298,274,567923,11.0,2007-10-17,Dog,Galil Golan,,,Matsok Orvim,2007,10
2299,268,567413,8.0,2007-10-12,Dog,Galil Golan,,Majdal Shams,,2007,10
2300,273,567414,9.0,2007-10-12,Dog,Galil Golan,,Mas'Ade,,2007,10
2301,271,567077,7.0,2007-10-10,Fox,Galil Golan,,Senir,,2007,10
2302,263,564429 ,6.0,2007-09-04,Fox,Galil Golan,,Kefar Szold,,2007,9
2303,265, 563231,5.0,2007-08-21,Dog,Galil Golan,,Senir,,2007,8
2304,267,553946 ,4.0,2007-05-29,Dog,Galil Golan,,Majdal Shams,,2007,5
2305,262,548875 ,3.0,2007-04-16,Mongoose,Galil Golan,,Dan,,2007,4
2306,264,548059 ,2.0,2007-04-06,Jackal,Galil Maaravi,,Shetula,,2007,4
2307,189,547828,1.0,2007-04-02,Dog,Galil Golan,,Lahavot Habashan,,2007,4
2308,238,529934,9.0,2006-10-24,Fox,Galil Golan,I,Buq'Ata,,2006,10
2309,220,526853,8.0,2006-09-26,Dog,Galil Golan,VII,Senir,,2006,9
2310,214,525355,7.0,2006-09-12,Cattle,Galil Maaravi,VII,Ya'Ara,,2006,9
2311,241,518381,5.0,2006-07-10,Horse,Galil Golan,I,Qeshet,,2006,7
2312,249,513381,4.0,2006-05-25,Dog,Galil Golan,VII,Merom Golan,,2006,5
2313,242,509455,3.0,2006-04-23,Dog,Galil Golan,I,Yonatan,,2006,4
2314,204, 509069,2.0,2006-04-16,Dog,Galil Golan,VII,Meron,,2006,4
2315,188,503563,1.0,2006-02-28,Dog,Galil Golan,VII,Shamir,,2006,2
2316,234,A00092358,48.0,2010-12-15,Jackal,Amakim,VII,Mehola,,2010,12
2317,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010,12
2318,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010,12
2319,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010,12
2320,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010,11
2321,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010,11
2322,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010,11
2323,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010,11
2324,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010,10
2325,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010,10
2326,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010,9
2327,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010,9
2328,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010,9
2329,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010,9
2330,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010,9
2331,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010,8
2332,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010,8
2333,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010,8
2334,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010,8
2335,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010,8
2336,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010,7
2337,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010,7
2338,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010,7
2339,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010,7
2340,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010,7
2341,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010,6
2342,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010,5
2343,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010,5
2344,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010,5
2345,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010,4
2346,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010,4
2347,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010,3
2348,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010,3
2349,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010,3
2350,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010,3
2351,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010,3
2352,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010,3
2353,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010,3
2354,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010,2
2355,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010,2
2356,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010,2
2357,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010,2
2358,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010,2
2359,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010,2
2360,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010,1
2361,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010,1
2362,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010,1
2363,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010,1
2364,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
2365,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
2366,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
2367,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
2368,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
2369,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
2370,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
2371,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
2372,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
2373,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
2374,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009,11
2375,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009,11
2376,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009,11
2377,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
2378,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
2379,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
2380,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
2381,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
2382,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
2383,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
2384,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
2385,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
2386,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
2387,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
2388,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
2389,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
2390,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
2391,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
2392,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
2393,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
2394,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
2395,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
2396,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
2397,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009,10
2398,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
2399,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
2400,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
2401,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
2402,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
2403,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
2404,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
2405,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
2406,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009,10
2407,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009,10
2408,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009,10
2409,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009,10
2410,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
2411,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
2412,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009,9
2413,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
2414,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
2415,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
2416,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
2417,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
2418,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
2419,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
2420,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
2421,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009,9
2422,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009,8
2423,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009,8
2424,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009,8
2425,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009,8
2426,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009,8
2427,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009,8
2428,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009,8
2429,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009,8
2430,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009,8
2431,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009,8
2432,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009,7
2433,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009,7
2434,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009,7
2435,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009,6
2436,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009,6
2437,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009,6
2438,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009,6
2439,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009,4
2440,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009,4
2441,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009,3
2442,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009,3
2443,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009,2
2444,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009,2
2445,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009,2
2446,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009,2
2447,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009,1
2448,315,A00026989​,1.0,2009-01-22,Wolf,Galil Golan,I,Buq'Ata,,2009,1
2449,158,A00020887,11.0,2008-11-05,Jackal,Galil Golan,I,Ayyelet Hashahar,,2008,11
2450,171,A0020236 ,8.0,2008-10-28,Dog,Galil Golan,VII,Sha'Ar Hagolan,,2008,10
2451,237,A0019569 ,7.0,2008-10-15,Fox,Negev,III,Otni'El,,2008,10
2452,240,A0017171 ,6.0,2008-09-04,Dog,Galil Golan,VII,Kefar Haruv,,2008,9
2453,235,A0013508 ,4.0,2008-07-13,Fox,Shfela Vahar,III,Allon Shevut,,2008,7
2454,183,A0012337 ,3.0,2008-06-24,Dog,Galil Golan,VII,Sede Nehemya,,2008,6
2455,186,A0010850 ,2.0,2008-05-26,Dog,Galil Golan,VII,Hagosherim,,2008,5
2456,213,573959 ,15.0,2007-12-30,Fox,Galil Golan,,Mishmar Hayarden,,2007,12
2457,270,A00003653,14.0,2007-12-04,Dog,Galil Golan,,Majdal Shams,,2007,12
2458,272,A00003382,13.0,2007-11-23,Cattle,Galil Golan,,Senir,,2007,11
2459,266, 568674,12.0,2007-10-28,Fox,Galil Golan,,Merom Golan,,2007,10
2460,269,567901,10.0,2007-10-17,Dog,Galil Golan,,Majdal Shams,,2007,10
2461,274,567923,11.0,2007-10-17,Dog,Galil Golan,,,Matsok Orvim,2007,10
2462,268,567413,8.0,2007-10-12,Dog,Galil Golan,,Majdal Shams,,2007,10
2463,273,567414,9.0,2007-10-12,Dog,Galil Golan,,Mas'Ade,,2007,10
2464,271,567077,7.0,2007-10-10,Fox,Galil Golan,,Senir,,2007,10
2465,263,564429 ,6.0,2007-09-04,Fox,Galil Golan,,Kefar Szold,,2007,9
2466,265, 563231,5.0,2007-08-21,Dog,Galil Golan,,Senir,,2007,8
2467,267,553946 ,4.0,2007-05-29,Dog,Galil Golan,,Majdal Shams,,2007,5
2468,262,548875 ,3.0,2007-04-16,Mongoose,Galil Golan,,Dan,,2007,4
2469,264,548059 ,2.0,2007-04-06,Jackal,Galil Maaravi,,Shetula,,2007,4
2470,189,547828,1.0,2007-04-02,Dog,Galil Golan,,Lahavot Habashan,,2007,4
2471,238,529934,9.0,2006-10-24,Fox,Galil Golan,I,Buq'Ata,,2006,10
2472,220,526853,8.0,2006-09-26,Dog,Galil Golan,VII,Senir,,2006,9
2473,214,525355,7.0,2006-09-12,Cattle,Galil Maaravi,VII,Ya'Ara,,2006,9
2474,241,518381,5.0,2006-07-10,Horse,Galil Golan,I,Qeshet,,2006,7
2475,249,513381,4.0,2006-05-25,Dog,Galil Golan,VII,Merom Golan,,2006,5
2476,242,509455,3.0,2006-04-23,Dog,Galil Golan,I,Yonatan,,2006,4
2477,204, 509069,2.0,2006-04-16,Dog,Galil Golan,VII,Meron,,2006,4
2478,188,503563,1.0,2006-02-28,Dog,Galil Golan,VII,Shamir,,2006,2
2479,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
