_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year
2087,248,A00154882,24.0,2012-12-09,Dog,Galil Golan,V7,Qazrin,,2012
2088,355,A00154876,23.0,2012-12-09,Dog,Galil Golan,V7,,Matsok Orvim,2012
2089,192,A00149422,22.0,2012-10-10,Cattle,Amakim,V7,Yizre'El,,2012
2090,356,A00147611,20.0,2012-09-10,Cattle,Galil Golan,V7,,Ramat Sirin,2012
2091,365,A00143617,19.0,2012-07-23,Cattle,Galil Golan,V7,,Ramat Sirin,2012
2092,371,A00142971,18.0,2012-07-16,Dog,Galil Golan,V7,Sha'Al,,2012
2093,190,A00141529,17.0,2012-06-29,Cattle,Galil Golan,V7,Kefar Kisch,,2012
2094,360,A00140981,16.0,2012-06-26,Cattle,Galil Golan,V7,Shadmot Devora,,2012
2095,366,A00141128,15.0,2012-06-26,Cattle,Galil Golan,V7,,Ramat Sirin,2012
2096,370,A00140975,13.0,2012-06-25,Dog,Galil Golan,V7,Majdal Shams,,2012
2097,359,A00140461,12.0,2012-06-19,Cattle,Amakim,V7,Sede Eliyyahu,,2012
2098,364,A00139959,11.0,2012-06-13,Dog,Galil Golan,V7,Mas'Ade,,2012
2099,361,A00139687,10.0,2012-06-11,Dog,Galil Golan,V7,Shamir,,2012
2100,176,A00139415,9.0,2012-06-07,Dog,Galil Golan,V7,Dafna,,2012
2101,367,A00140979,14.0,2012-06-05,Cattle,Galil Golan,V7,,Ramat Sirin,2012
2102,239,A00138475,7.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012
2103,369,A00148072,21.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012
2104,185,A00138478,8.0,2012-05-29,Dog,Galil Golan,V7,Kefar Szold,,2012
2105,363,A00135038,6.0,2012-04-16,Dog,Galil Golan,V7,Allone Habashan,,2012
2106,202,A00131607,5.0,2012-03-05,Fox,Galil Golan,V1,Malkiyya,,2012
2107,358,A00130443,4.0,2012-02-20,Jackal,Amakim,V7,Kefar Ruppin,,2012
2108,357,A00129268,3.0,2012-02-06,Sheep,Amakim,V7,En Harod(Me'Uhad),,2012
2109,368,A00127474,2.0,2012-01-16,Dog,Galil Golan,V7,Shamir,,2012
2110,362,A00126338,1.0,2012-01-03,Jackal,Galil Golan,V1,Avne Etan,,2012
2111,233,A00125110,32.0,2011-12-19,Dog,Shfela Vahar,VII,Jerusalem,,2011
2112,243,A00122715,30.0,2011-11-22,Cattle,Galil Golan,I,Ma'Ale Gamla,,2011
2113,338,A00123820,31.0,2011-11-05,Cattle,Galil Golan,I,Allone Habashan,,2011
2114,340,A00119672,28.0,2011-10-17,Wolf,Galil Golan,VII,Merom Golan,,2011
2115,339,A00118118,27.0,2011-09-27,Dog,Galil Golan,VII,Majdal Shams,,2011
2116,167,A00120419,29.0,2011-09-27,Dog,Galil Golan,VII,Ashdot Ya'Aqov(Me'Uhad),,2011
2117,252,A00114102,26.0,2011-08-15,Dog,Galil Golan,VII,Afiq,,2011
2118,341,A00108279,25.0,2011-06-16,Dog,Galil Golan,VII,En Ziwan,,2011
2119,343,A00104401,23.0,2011-05-05,Cat,Amakim,VII,Newe Etan,,2011
2120,344,A00104047,22.0,2011-05-02,Cattle,Amakim,VII,Ma'Oz Hayyim,,2011
2121,334,A00104043,20.0,2011-05-02,Cattle,Amakim,VII,Newe Etan,,2011
2122,337,A00104041,21.0,2011-05-02,Cattle,Galil Golan,I,Dishon,,2011
2123,345,A00103759,19.0,2011-04-28,Cattle,Amakim,VII,Newe Etan,,2011
2124,254,A00103607,16.0,2011-04-27,Dog,Galil Golan,VII,Ein Qiniyye,,2011
2125,346,A00103598,17.0,2011-04-27,Sheep,Amakim,VII,Newe Etan,,2011
2126,212,A00103358,15.0,2011-04-21,Jackal,Galil Golan,VII,Ma'Agan,,2011
2127,347,A00103141,14.0,2011-04-17,Dog,Galil Golan,VII,Majdal Shams,,2011
2128,348,A00101926,13.0,2011-04-04,Jackal,Amakim,VII,Ma'Oz Hayyim,,2011
2129,349,A00100898,11.0,2011-03-22,Horse,Galil Golan,I,Dishon,,2011
2130,336,A00099471,10.0,2011-03-06,Horse,Hasharon,VII,Ar'Ara,,2011
2131,159,A00098813,9.0,2011-02-25,Dog,Amakim,VII,En Harod(Me'Uhad),,2011
2132,174,A00098040,8.0,2011-02-17,Badger,Amakim,VII,Kefar Ruppin,,2011
2133,342,A00105320,24.0,2011-02-17,Cattle,Amakim,VII,Newe Etan,,2011
2134,350,A00097946,7.0,2011-02-16,Jackal,Amakim,VII,Merhavya(Moshav),,2011
2135,209,A00097636,6.0,2011-02-13,Dog,Hasharon,VII,Ar'Ara,,2011
2136,351,A00097401,5.0,2011-02-09,Dog,Galil Golan,I,Dishon,,2011
2137,354,A00103758,18.0,2011-01-28,Sheep,Amakim,VII,Newe Etan,,2011
2138,156,A00096026,4.0,2011-01-25,Jackal,Galil Golan,VII,Menahemya,,2011
2139,352,A00095469,3.0,2011-01-19,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011
2140,353,A00095322,2.0,2011-01-18,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011
2141,335,A00093925,12.0,2011-01-03,Badger,Galil Golan,VII,Shadmot Devora,,2011
2142,441,A00093477,54.0,2010-12-28,Dog,Galil Golan,I,Zefat,,2010
2143,332,A00093368,53.0,2010-12-27,Dog,Amakim,VII,Merhavya(Moshav),,2010
2144,197,A00092948,52.0,2010-12-22,Cat,Amakim,VII,Na'Ura,,2010
2145,168,A00092687,51.0,2010-12-20,Jackal,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2010
2146,181,A00092532,50.0,2010-12-19,Cattle,Shfela Vahar,III,Kefar Warburg,,2010
2147,227,A00092471,49.0,2010-12-16,Cattle,Amakim,VII,Merav,,2010
2148,234,A00092358,48.0,2010-12-15,Jackal,Amakim,VII,Mehola,,2010
2149,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010
2150,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010
2151,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010
2152,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010
2153,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010
2154,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010
2155,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010
2156,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010
2157,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010
2158,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010
2159,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010
2160,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010
2161,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010
2162,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010
2163,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010
2164,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010
2165,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010
2166,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010
2167,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010
2168,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010
2169,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010
2170,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010
2171,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010
2172,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010
2173,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010
2174,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010
2175,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010
2176,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010
2177,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010
2178,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010
2179,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010
2180,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010
2181,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010
2182,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010
2183,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010
2184,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010
2185,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010
2186,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010
2187,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010
2188,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010
2189,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010
2190,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010
2191,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010
2192,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010
2193,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010
2194,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010
2195,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010
2196,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
2197,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
2198,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
2199,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
2200,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
2201,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
2202,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
2203,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
2204,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
2205,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
2206,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009
2207,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009
2208,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009
2209,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
2210,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
2211,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
2212,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
2213,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
2214,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
2215,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
2216,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
2217,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
2218,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
2219,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
2220,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
2221,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
2222,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
2223,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
2224,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
2225,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009
2226,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009
2227,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009
2228,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009
2229,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009
2230,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009
2231,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009
2232,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009
2233,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009
2234,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009
2235,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009
2236,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009
2237,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009
2238,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009
2239,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009
2240,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009
2241,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009
2242,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009
2243,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009
2244,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009
2245,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009
2246,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009
2247,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009
2248,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009
2249,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009
2250,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009
2251,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009
2252,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009
2253,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009
2254,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009
2255,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009
2256,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009
2257,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009
2258,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009
2259,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009
2260,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009
2261,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009
2262,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009
2263,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009
2264,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009
2265,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009
2266,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009
2267,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009
2268,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009
2269,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009
2270,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009
2271,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009
2272,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009
2273,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009
2274,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009
2275,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009
2276,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009
2277,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009
2278,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009
2279,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009
2280,315,A00026989​,1.0,2009-01-22,Wolf,Galil Golan,I,Buq'Ata,,2009
2281,158,A00020887,11.0,2008-11-05,Jackal,Galil Golan,I,Ayyelet Hashahar,,2008
2282,171,A0020236 ,8.0,2008-10-28,Dog,Galil Golan,VII,Sha'Ar Hagolan,,2008
2283,237,A0019569 ,7.0,2008-10-15,Fox,Negev,III,Otni'El,,2008
2284,240,A0017171 ,6.0,2008-09-04,Dog,Galil Golan,VII,Kefar Haruv,,2008
2285,235,A0013508 ,4.0,2008-07-13,Fox,Shfela Vahar,III,Allon Shevut,,2008
2286,183,A0012337 ,3.0,2008-06-24,Dog,Galil Golan,VII,Sede Nehemya,,2008
2287,186,A0010850 ,2.0,2008-05-26,Dog,Galil Golan,VII,Hagosherim,,2008
2288,213,573959 ,15.0,2007-12-30,Fox,Galil Golan,,Mishmar Hayarden,,2007
2289,270,A00003653,14.0,2007-12-04,Dog,Galil Golan,,Majdal Shams,,2007
2290,272,A00003382,13.0,2007-11-23,Cattle,Galil Golan,,Senir,,2007
2291,266, 568674,12.0,2007-10-28,Fox,Galil Golan,,Merom Golan,,2007
2292,274,567923,11.0,2007-10-17,Dog,Galil Golan,,,Matsok Orvim,2007
2293,269,567901,10.0,2007-10-17,Dog,Galil Golan,,Majdal Shams,,2007
2294,273,567414,9.0,2007-10-12,Dog,Galil Golan,,Mas'Ade,,2007
2295,268,567413,8.0,2007-10-12,Dog,Galil Golan,,Majdal Shams,,2007
2296,271,567077,7.0,2007-10-10,Fox,Galil Golan,,Senir,,2007
2297,263,564429 ,6.0,2007-09-04,Fox,Galil Golan,,Kefar Szold,,2007
2298,265, 563231,5.0,2007-08-21,Dog,Galil Golan,,Senir,,2007
2299,267,553946 ,4.0,2007-05-29,Dog,Galil Golan,,Majdal Shams,,2007
2300,262,548875 ,3.0,2007-04-16,Mongoose,Galil Golan,,Dan,,2007
2301,264,548059 ,2.0,2007-04-06,Jackal,Galil Maaravi,,Shetula,,2007
2302,189,547828,1.0,2007-04-02,Dog,Galil Golan,,Lahavot Habashan,,2007
2303,238,529934,9.0,2006-10-24,Fox,Galil Golan,I,Buq'Ata,,2006
2304,220,526853,8.0,2006-09-26,Dog,Galil Golan,VII,Senir,,2006
2305,214,525355,7.0,2006-09-12,Cattle,Galil Maaravi,VII,Ya'Ara,,2006
2306,241,518381,5.0,2006-07-10,Horse,Galil Golan,I,Qeshet,,2006
2307,249,513381,4.0,2006-05-25,Dog,Galil Golan,VII,Merom Golan,,2006
2308,242,509455,3.0,2006-04-23,Dog,Galil Golan,I,Yonatan,,2006
2309,204, 509069,2.0,2006-04-16,Dog,Galil Golan,VII,Meron,,2006
2310,188,503563,1.0,2006-02-28,Dog,Galil Golan,VII,Shamir,,2006
2311,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010
2312,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010
2313,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010
2314,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010
2315,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010
2316,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010
2317,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010
2318,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010
2319,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010
2320,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010
2321,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010
2322,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010
2323,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010
2324,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010
2325,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010
2326,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010
2327,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010
2328,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010
2329,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010
2330,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010
2331,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010
2332,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010
2333,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010
2334,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010
2335,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010
2336,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010
2337,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010
2338,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010
2339,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010
2340,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010
2341,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010
2342,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010
2343,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010
2344,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010
2345,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010
2346,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010
2347,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010
2348,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010
2349,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010
2350,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010
2351,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010
2352,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010
2353,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010
2354,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010
2355,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010
2356,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010
2357,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010
2358,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
2359,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
2360,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
2361,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
2362,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
2363,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
2364,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
2365,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
2366,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
2367,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
2368,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009
2369,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009
2370,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009
2371,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
2372,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
2373,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
2374,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
2375,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
2376,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
2377,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
2378,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
2379,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
2380,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
2381,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
2382,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
2383,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
2384,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
2385,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
2386,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
